"brand","title","stars","price","price/currency","price/value","url"
"Dell","(Refurbished) Dell Latitude Ultra Thin Laptop 3300 Intel Core i3 Mobile-7th Gen Processor , 8 GB Ram & 256 GB SSD, 13.3 Inches 1.58Kg Notebook Computer","1",,"₹","19990","https://www.amazon.in/dp/B0CGRQQ53D"
"Dell","(Refurbished) DELL LATITUDE 5400 (INTEL CORE I5 8TH GEN i5-8365U /8GB RAM/256GB SSD/WEBCAM/14"" FHD DISPLAY/BACKLIT KEYBOARD , WINDOWS 10 PRO)","4",,"₹","26999","https://www.amazon.in/dp/B0BWS4GT73"
"Dell","Dell 15 2022 Intel i5-1135G7, 8GB / 1TB + 256GB SSD, Windows 11+MSO 21, 15.6 inches(39.6cm) FHD Display Laptop Computer, Platinum Silver (D560666WIN9S, Inspiron 3511)","3.6",,"₹","57399","https://www.amazon.in/dp/B09PVCKJCT"
"Dell","Dell Vostro 3400 11th Gen Intel i5-1135G7 14 inches FHD Anti Glare Display Laptop (8GB / 512 SSD/Integrated Graphics/Windows 10 + Office H&S/Dune Color /1.64Kg/Backlit Keyboard) D552157WIN9DE","4.1",,"₹","51000","https://www.amazon.in/dp/B08MPWFK22"
"Dell","Dell 14 Laptop, Intel Core 11th Gen i3-1115G4/ 8GB/ 512GB /14.0""(35.56cm) FHD Display with Comfort View/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Carbon Black Color/1.48kg","3.9",,"₹","35490","https://www.amazon.in/dp/B0B46CJ21J"
"Dell","Dell Inspiron 7430 2in1 Touch Laptop, Intel Core i3-1315U/8GB/1TB SSD/14.0"" (35.56cm) FHD+ Comfortview Support,16:10 Aspect Ratio/Backlit KB+FPR/Win 11+MSO'21/15 Months McAfee/Platinum Silver/1.58kg","4",,"₹","60490","https://www.amazon.in/dp/B0C913ZNX6"
"Dell","Dell Inspiron 3530 Laptop, Intel Core i5-1335U Laptop/ 8GB/ 1TB SSD/ 15.6"" (39.62cm) FHD AG 120Hz 250 nits Display/Backlit Keyboard/Platinum Silver/Win 11 + MSO'21/15 Month McAfee/ 1.66kg","5",,"₹","65990","https://www.amazon.in/dp/B0CDBTQLNJ"
"Dell","Dell Inspiron 5430 13th Gen Laptop, Intel i5-1335U/16GB/ 512GB SSD/14.0"" (35.56Cms) FHD+ Comfort View/Backlit KB + FPR/Windows 11 + MSO'2/McAfee 15 Months/Platinum Silver/Thunderbolt 4.0 Port/1.59KGs","3.5",,"₹","71570","https://www.amazon.in/dp/B0C1595WPW"
"Dell","Dell 13th Gen Laptop, Intel Core i3-1305U Processor/ 8GB/ 512GB SSD/ 14.0"" (35.56cm) FHD with Comfort view/Windows 11 + MSO'21/15 Month McAfee/Spill-resistant Keyboard/Carbon Black/ 1.46kg","3.6",,"₹","41990","https://www.amazon.in/dp/B0CCSSGRDQ"
"Dell","Dell Inspiron 5430 Laptop, Intel Core i5-1335U Processor/16GB/1TB SSD/14.0"" (35.56CMs) FHD+ WVA with Comfortview Support 250 nits/Backlit KB + FPR/Win 11+MSO'21/15 Month McAfee/Platinum Silver/1.59KG","3.8",,"₹","73990","https://www.amazon.in/dp/B0CBC9HLLC"
